Join_Count,TARGET_FID,DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Local_Auth,x,y,geo_area,EU_zone_ag,NO2_2016,NO2_2020,NO2_change,FID_1,DataZone_1,LAName_1,SAPE2014,WASAPE2014,Rank,Quintile,Decile,Vigintile,Percentile,IncRate_1,IncNumDep_1,IncRank,EmpRate_1,EmpNumDep_1,EmpRank_1,HlthCIF_1,HlthAlcSR_1,HlthDrugSR_1,HlthSMR_1,HlthDprsPc_1,HlthLBWTPc_1,HlthEmrgSR,HlthRank_1,EduAttend_1,EduAttain_1,EduNoQuals_1,EduNEET,EduHESA,EduRank_1,GAccPetrol_1,GAccDTGP_1,GAccDTPost_1,GAccDTPsch_1,GAccDTRet_1,GAccDTSsch_1,GAccPTGP_1,GAccPTPost_1,GAccPTRet_1,GAccRank_1,CrimeCount_1,CrimeRate_1,CrimeRank_1,HouseNumOC_1,HouseNumNC_1,HouseOCrat_1,HouseNCrat_1,HouseRank_1,Shape_Leng_1,Shape_Area_1,Shape_Length,Shape_Area,GS_Ratio,VDL_Ratio,OBJECTID,DataZone_12,FREQUENCY,SUM_GreenArea,GreenRatio,VDL_Ratio16,VDL_Ratio20,VDL_Change,vdl_2016_summary_Rowid,vdl_2016_summary_OBJECTID,vdl_2016_summary_GLA_MAST_2,vdl_2016_summary_FREQUENCY,vdl_2016_summary_SUM_VDL_AREA,vdl_2020_summary_Rowid,vdl_2020_summary_OBJECTID,vdl_2020_summary_GLA_MAST_2,vdl_2020_summary_FREQUENCY,vdl_2020_summary_SUM_VDL_AREA
1,565,S01010323,Possil Park - 01,Glasgow City,644,402,12,1,1,1,1,59%,378,1.000000000000000,43%,169,6.000000000000000,370,832,1308,377,47%,6%,399,1,71%,5.630000000000000,297,4%,2%,328,1.970000000000000,0.850000000000000,1.810000000000000,2.840000000000000,5.460000000000000,1.780000000000000,3.040000000000000,6.620000000000000,6.860000000000000,0%,6573,56,874,291.000000000000000,191,13,32%,2%,241.000000000000000,2659.190209689999847,373,259500,668500,1,24,16.436889999999998,13.725519999999999,-2.711400000000000,565,S01010323,Glasgow City,619.000000000000000,408.000000000000000,7.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.550000000000000,340.000000000000000,4.000000000000000,0.500000000000000,205.000000000000000,4.000000000000000,395.000000000000000,629.150413083999979,789.799806476999947,221.000000000000000,0.418416801292000,0.095238095238100,316.974107629000002,1.000000000000000,0.730000000000000,5.000000000000000,297.017384177999986,0.100000000000000,0.000000000000000,79.000000000000000,1.788838441540000,0.936065760116000,1.863611134180000,1.855634404650000,1.860044590800000,5.750618424000000,3.047122722240000,6.603379009770000,6.832815089630000,6646.000000000000000,60.090497737600003,970.767330171000026,274.000000000000000,191.000000000000000,13.000000000000000,0.316749585406000,0.021558872305100,241.000000000000000,2659.190209689999847,162880.378544000006514,2659.190209686994876,162880.378544000006514,0.021802803737714,0.152395793237000,557,S01010323,13,17123.878450035201240,0.021802799296137,0.584984891857067,0.151595802085085,-0.433389089771982,395,0,S01010323,1,95282.560628199993516,329,0,S01010323,1,24691.981629300000350
1,566,S01010324,Possil Park - 02,Glasgow City,858,546,448,1,1,2,7,29%,253,460.000000000000000,20%,109,627.000000000000000,220,327,94,193,30%,3%,176,198,75%,5.620000000000000,231,2%,1%,773,2.200000000000000,2.860000000000000,2.910000000000000,2.230000000000000,6.200000000000000,3.980000000000000,8.390000000000001,6.890000000000000,8.850000000000000,0%,4037,47,550,825.000000000000000,153,41,20%,5%,600.000000000000000,3388.587404880000122,373,259500,668500,1,24,16.436889999999998,13.725519999999999,-2.711400000000000,566,S01010324,Glasgow City,787.000000000000000,478.000000000000000,304.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.300000000000000,240.000000000000000,443.000000000000000,0.280000000000000,135.000000000000000,303.000000000000000,220.000000000000000,239.277924288000008,84.218401293499994,156.000000000000000,0.289707750953000,0.038461538461500,165.610465420999986,224.000000000000000,0.736434108500000,4.642857140000000,231.152529509999994,0.100000000000000,0.024000000000000,343.000000000000000,2.184006769100000,2.556265587620000,2.624057974740000,1.329555486430000,3.710488336630000,6.439117577920000,8.078616528960000,6.891518514930000,8.364624450330000,4105.000000000000000,32.048265460000003,407.220653875999972,1642.000000000000000,153.000000000000000,41.000000000000000,0.201581027668000,0.054018445322800,600.000000000000000,3388.587404880000122,309049.757227999973111,3388.587404884504394,309049.757227999973111,0.095351243193227,0.627424640855000,558,S01010324,21,74888.675701604195638,0.095351223768597,0.475895055311420,0.476598996628027,0.000703941316607,396,0,S01010324,1,147075.251309999992372,330,0,S01010324,1,147292.804203000006964
1,567,S01010325,Possil Park - 03,Glasgow City,923,542,428,1,1,2,7,30%,281,395.000000000000000,22%,116,497.000000000000000,230,125,168,135,34%,7%,148,251,67%,5.250000000000000,224,4%,5%,580,1.890000000000000,2.730000000000000,3.060000000000000,3.080000000000000,5.870000000000000,3.800000000000000,7.470000000000000,7.000000000000000,7.750000000000000,0%,4140,20,218,3151.000000000000000,177,6,19%,1%,1280.000000000000000,2551.337876160000178,373,259500,668500,1,24,16.436889999999998,13.725519999999999,-2.711400000000000,567,S01010325,Glasgow City,933.000000000000000,499.000000000000000,426.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,7.000000000000000,0.290000000000000,275.000000000000000,496.000000000000000,0.260000000000000,130.000000000000000,415.000000000000000,210.000000000000000,194.039952449999987,83.230256766300002,119.000000000000000,0.294748124330000,0.121212121212000,146.384965835999992,370.000000000000000,0.637500000000000,4.615384620000000,224.199806451000001,0.060000000000000,0.040268460000000,309.000000000000000,1.708961740890000,2.278917677320000,2.664217256670000,2.025265864960000,3.104882340790000,6.268611698630000,7.222771595840000,6.750854647200000,7.454962731680000,4557.000000000000000,21.031674208100000,225.419873614000011,3234.000000000000000,177.000000000000000,6.000000000000000,0.188498402556000,0.006389776357830,1280.000000000000000,2551.337876160000178,191008.803336000011768,2551.337876157514074,191008.803336000011768,0.064229439628870,0.341895056554000,559,S01010325,15,50445.673426143905090,0.064229426544804,0.288881035142846,0.288881035142846,0.000000000000000,397,0,S01010325,1,55178.820829099997354,331,0,S01010325,1,55178.820829099997354
1,568,S01010326,Possil Park - 04,Glasgow City,1009,720,14,1,1,1,1,45%,455,21.000000000000000,32%,230,54.000000000000000,270,478,697,224,27%,10%,198,33,66%,4.520000000000000,278,10%,3%,47,1.710000000000000,2.470000000000000,2.250000000000000,3.300000000000000,6.150000000000000,2.290000000000000,5.760000000000000,5.760000000000000,5.950000000000000,0%,5723,120,1185,134.000000000000000,285,2,29%,0%,395.000000000000000,4278.170624979999957,373,258500,668500,1,24,17.290704999999999,14.638080000000000,-2.652600000000000,568,S01010326,Glasgow City,1009.000000000000000,666.000000000000000,15.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.430000000000000,435.000000000000000,40.000000000000000,0.410000000000000,270.000000000000000,23.000000000000000,300.000000000000000,444.131872547999990,698.768327712999962,145.000000000000000,0.255698711596000,0.053571428571400,192.920985005000006,38.000000000000000,0.682692307700000,4.377777780000000,277.783312932000001,0.140000000000000,0.041095890000000,93.000000000000000,1.337747844220000,1.872455050430000,1.780384990220000,1.803975643800000,1.832121491890000,6.245263954550000,5.689787245930000,5.123125646490000,5.376838946170000,6246.000000000000000,140.211161387999994,1389.605167369999890,117.000000000000000,285.000000000000000,2.000000000000000,0.289046653144000,0.002028397565920,395.000000000000000,4278.170624979999957,329194.836216000025161,4278.170624984200913,329194.836216000025161,0.055404350544249,0.895623277534000,560,S01010326,26,43514.466109367189347,0.055404339258151,0.840922681643647,0.825162870919897,-0.015759810723750,398,0,S01010326,1,276827.404454000003170,332,0,S01010326,1,271639.356144000019412
1,569,S01010327,Possil Park - 05,Glasgow City,906,632,790,1,2,3,12,23%,211,1030.000000000000000,17%,104,1140.000000000000000,210,266,132,454,25%,12%,213,165,76%,5.530000000000000,230,4%,7%,1273,2.640000000000000,3.840000000000000,2.960000000000000,3.480000000000000,5.890000000000000,3.390000000000000,10.529999999999999,11.410000000000000,11.550000000000001,1%,2262,36,399,1512.000000000000000,166,11,19%,1%,1130.000000000000000,3050.767083650000131,373,258500,668500,1,24,17.290704999999999,14.638080000000000,-2.652600000000000,569,S01010327,Glasgow City,937.000000000000000,615.000000000000000,792.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,12.000000000000000,0.250000000000000,235.000000000000000,828.000000000000000,0.200000000000000,120.000000000000000,1062.000000000000000,190.000000000000000,155.507936978000004,194.369461703000013,294.000000000000000,0.176093916756000,0.140350877193000,169.156145094000010,533.000000000000000,0.759868421100000,4.757575760000000,229.776684764000009,0.040000000000000,0.042780750000000,769.000000000000000,2.175280975560000,3.012017842410000,2.725852851230000,1.841431197720000,2.901376959520000,6.773092763020000,10.529620657400001,9.726751497590000,10.152100472700001,3092.000000000000000,44.066365007500004,470.292049173000009,1301.000000000000000,166.000000000000000,11.000000000000000,0.191907514451000,0.012716763005800,1130.000000000000000,3050.767083650000131,142843.129825999989407,3050.767083649057895,142843.129825999989407,0.039477625748864,0.600478939568000,561,S01010327,14,31005.648308227999223,0.039477617706958,0.714287283002592,0.571881105974836,-0.142406177027755,399,0,S01010327,1,102031.031098999999813,333,0,S01010327,1,81689.287065800002893
1,570,S01010328,Possil Park - 06,Glasgow City,1090,727,1867,2,3,6,27,17%,182,1951.000000000000000,11%,77,2499.000000000000000,160,190,145,104,24%,3%,139,1167,81%,5.360000000000000,172,6%,6%,1882,2.140000000000000,2.960000000000000,3.280000000000000,3.680000000000000,5.920000000000000,3.730000000000000,6.100000000000000,6.680000000000000,6.930000000000000,0%,3827,63,581,738.000000000000000,178,27,18%,3%,1026.000000000000000,3891.959974880000118,373,259500,668500,1,24,16.436889999999998,13.725519999999999,-2.711400000000000,570,S01010328,Glasgow City,1006.000000000000000,638.000000000000000,1541.000000000000000,2.000000000000000,3.000000000000000,5.000000000000000,23.000000000000000,0.200000000000000,205.000000000000000,1390.000000000000000,0.150000000000000,95.000000000000000,1830.000000000000000,175.000000000000000,183.330488382999988,53.676530388099998,89.000000000000000,0.226640159046000,0.041666666666700,141.251871316000006,1028.000000000000000,0.828000000000000,5.187500000000000,171.786464507999995,0.140000000000000,0.081761010000000,1922.000000000000000,1.748902837980000,2.216459329210000,2.756625394760000,3.091145461370000,2.884246343400000,6.220097460630000,5.977894796180000,6.587822481330000,6.719850351440000,4478.000000000000000,46.069381598800000,457.946139152999990,1358.000000000000000,178.000000000000000,27.000000000000000,0.183694530444000,0.027863777089800,1026.000000000000000,3891.959974880000118,427106.991948999988381,3891.959974875577700,427106.991948999988381,0.049935142572516,0.077520081933800,562,S01010328,20,39218.961106406102772,0.049935132400114,0.271327507803566,0.058569224056597,-0.212758283746970,400,0,S01010328,1,115885.875690999993822,334,0,S01010328,1,25015.325107600001502
1,571,S01010329,Possil Park - 07,Glasgow City,592,365,1717,2,3,5,25,18%,104,1799.000000000000000,14%,49,1718.000000000000000,130,85,107,127,22%,11%,108,2097,85%,5.230000000000000,206,6%,2%,1187,3.220000000000000,4.420000000000000,2.580000000000000,4.460000000000000,5.780000000000000,3.030000000000000,11.440000000000000,7.140000000000000,7.670000000000000,0%,2690,12,204,3351.000000000000000,103,4,18%,1%,1403.000000000000000,2680.326044790000196,373,257500,668500,1,24,15.369800000000000,12.987180000000000,-2.382600000000000,571,S01010329,Glasgow City,568.000000000000000,335.000000000000000,1783.000000000000000,2.000000000000000,3.000000000000000,6.000000000000000,26.000000000000000,0.190000000000000,110.000000000000000,1547.000000000000000,0.140000000000000,45.000000000000000,2069.000000000000000,135.000000000000000,125.935680192000007,110.724671204000003,137.000000000000000,0.223591549296000,0.038461538461500,109.180027834000001,1753.000000000000000,0.814814814800000,5.272727270000000,206.117397000000011,0.060000000000000,0.043956040000000,1541.000000000000000,3.386216267020000,3.785886417540000,2.778752187990000,2.819633899370000,3.304268712220000,6.965935811760000,9.588455571550000,6.389397830240000,7.521330761660000,2366.000000000000000,6.009049773760000,105.793129820000004,5173.000000000000000,103.000000000000000,4.000000000000000,0.179755671902000,0.006980802792320,1403.000000000000000,2680.326044790000196,298321.707202000019606,2680.326044790915603,298321.707202000019606,0.000944030643195,0.074859861522500,563,S01010329,4,741.439779110699988,0.000944030450887,0.333657259437716,0.033486369540034,-0.300170889897682,401,0,S01010329,1,99537.203255800006445,335,0,S01010329,1,9989.710929180000676
1,572,S01010330,Milton West - 01,Glasgow City,671,422,70,1,1,1,2,38%,257,114.000000000000000,28%,117,138.000000000000000,280,125,393,120,29%,7%,179,82,60%,5.130000000000000,267,10%,1%,39,2.920000000000000,1.660000000000000,2.240000000000000,2.090000000000000,7.610000000000000,6.370000000000000,6.520000000000000,8.490000000000000,12.330000000000000,0%,3956,33,494,1027.000000000000000,169,4,25%,1%,564.000000000000000,2078.297780079999939,373,259500,669500,1,24,13.642510000000000,11.537610000000001,-2.104900000000000,572,S01010330,Glasgow City,676.000000000000000,428.000000000000000,62.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.420000000000000,285.000000000000000,58.000000000000000,0.340000000000000,145.000000000000000,99.000000000000000,270.000000000000000,212.711741896000007,120.205388088000007,136.000000000000000,0.266272189349000,0.023809523809500,164.183255013000007,170.000000000000000,0.640350877200000,4.434782610000000,266.871958959999972,0.220000000000000,0.020979020000000,30.000000000000000,3.043181605200000,1.815829728510000,2.485656094950000,1.115064675550000,5.088729282050000,7.625963446040000,6.512352921120000,8.545339421090000,12.242202140300000,3880.000000000000000,41.061840120699998,607.423670423999965,797.000000000000000,169.000000000000000,4.000000000000000,0.254901960784000,0.006033182503770,564.000000000000000,2078.297780079999939,85429.578079099999741,2078.297780080595658,85429.578079099999741,0.110602733604121,0.759363467062000,564,S01010330,11,86867.165767202095594,0.110602711072308,0.754955646535946,0.757535049630925,0.002579403094979,402,0,S01010330,1,64495.542351999996754,336,0,S01010330,1,64715.899670099999639
1,573,S01010331,Milton West - 02,Glasgow City,880,526,183,1,1,1,3,34%,303,215.000000000000000,28%,148,129.000000000000000,240,247,258,127,31%,6%,156,181,70%,4.480000000000000,228,10%,7%,298,1.210000000000000,3.470000000000000,2.020000000000000,2.520000000000000,6.790000000000000,4.500000000000000,8.039999999999999,4.290000000000000,8.080000000000000,0%,4674,36,411,1441.000000000000000,164,19,18%,2%,1216.000000000000000,2921.957372540000051,373,258500,669500,1,24,14.514659999999999,12.384530000000000,-2.130100000000000,573,S01010331,Glasgow City,870.000000000000000,516.000000000000000,207.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.330000000000000,290.000000000000000,271.000000000000000,0.330000000000000,170.000000000000000,111.000000000000000,250.000000000000000,104.882982339999998,343.677046201999985,139.000000000000000,0.300000000000000,0.033333333333300,151.219036468000013,202.000000000000000,0.736842105300000,4.842105260000000,228.143145691999990,0.120000000000000,0.032258060000000,482.000000000000000,1.228261263270000,3.096381296050000,1.776898697940000,1.827906181820000,3.319683491060000,7.030950093880000,7.923618605570000,4.579209104680000,7.899791499780000,4883.000000000000000,44.066365007500004,506.509942615000000,1112.000000000000000,164.000000000000000,19.000000000000000,0.177681473456000,0.020585048754100,1216.000000000000000,2921.957372540000051,146875.200660000002244,2921.957372543809925,146875.200660000002244,0.162846413349316,0.824064069762000,565,S01010331,19,127899.247351971091121,0.162846380174829,0.782343445766565,0.747989105780467,-0.034354339986098,403,0,S01010331,1,114906.850581999999122,337,0,S01010331,1,109861.050002999996650
1,574,S01010332,Milton West - 03,Glasgow City,694,437,68,1,1,1,1,40%,277,81.000000000000000,26%,111,233.000000000000000,275,114,463,147,27%,10%,204,63,70%,4.790000000000000,254,7%,2%,152,3.210000000000000,4.130000000000000,2.830000000000000,3.040000000000000,7.410000000000000,6.060000000000000,11.190000000000000,6.260000000000000,12.560000000000000,0%,1642,70,1013,199.000000000000000,136,13,19%,2%,1042.000000000000000,3888.162518250000176,373,259500,669500,1,24,13.642510000000000,11.537610000000001,-2.104900000000000,574,S01010332,Glasgow City,702.000000000000000,463.000000000000000,117.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.390000000000000,275.000000000000000,103.000000000000000,0.290000000000000,135.000000000000000,235.000000000000000,275.000000000000000,125.876020492999999,141.366763074999994,198.000000000000000,0.263532763533000,0.000000000000000,198.535521961000001,94.000000000000000,0.730337078700000,4.657142860000000,254.098316828000009,0.180000000000000,0.035087720000000,218.000000000000000,2.718011068180000,3.501706614690000,2.278153840230000,1.885937972100000,4.740254243360000,7.207783608820000,10.940332209999999,6.338160900970000,11.887013901500000,2458.000000000000000,42.063348416300002,599.192997383000034,820.000000000000000,136.000000000000000,13.000000000000000,0.192090395480000,0.018361581920900,1042.000000000000000,3888.162518250000176,334490.264084000024013,3888.162518246492255,334490.264084000024013,0.138063936991017,0.616182647978000,566,S01010332,13,108435.139984673005529,0.138063908864611,0.623490665266798,0.621831040645076,-0.001659624621722,404,0,S01010332,1,208551.557279000000563,338,0,S01010332,1,207996.429001000011340
1,575,S01010333,Milton West - 04,Glasgow City,1023,675,323,1,1,1,5,32%,325,309.000000000000000,24%,161,340.000000000000000,235,197,260,108,30%,9%,172,195,74%,5.340000000000000,204,2%,8%,1446,2.170000000000000,5.030000000000000,1.680000000000000,4.050000000000000,7.830000000000000,5.830000000000000,10.789999999999999,5.510000000000000,10.550000000000001,0%,2206,63,619,648.000000000000000,161,50,17%,5%,935.000000000000000,2728.417999820000205,373,258500,669500,1,24,14.514659999999999,12.384530000000000,-2.130100000000000,575,S01010333,Glasgow City,923.000000000000000,582.000000000000000,353.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,6.000000000000000,0.290000000000000,265.000000000000000,556.000000000000000,0.280000000000000,165.000000000000000,285.000000000000000,230.000000000000000,160.496284922999990,122.954044428000003,131.000000000000000,0.277356446371000,0.052631578947400,160.180776134000013,284.000000000000000,0.714765100700000,5.000000000000000,203.641648629999992,0.220000000000000,0.031914890000000,506.000000000000000,1.607281273800000,3.844643880460000,1.739940230910000,3.133817342860000,3.793572688670000,7.286128695000000,10.687375361400001,5.613877303200000,10.540608100200000,3111.000000000000000,45.067873303200003,488.275983783000015,1205.000000000000000,161.000000000000000,50.000000000000000,0.167359667360000,0.051975051975100,935.000000000000000,2728.417999820000205,334083.602246000024024,2728.417999820539080,334083.602246000024024,0.023724299306125,0.788790625207000,567,S01010333,7,18633.017226712800039,0.023724294473408,0.830470225691306,0.791644014863248,-0.038826210828057,405,0,S01010333,1,277446.484556999988854,339,0,S01010333,1,264475.284181999973953
